data_source,threshold,min_num,run_times,csi_time,my_method_time,mean_error,max_error
Two_Patterns_TRAIN.csv[158],0.02,4,10,0.3878970000000095,0.14941899999999464,1.474918675162166e-09,1.4553735885786937e-07
Two_Patterns_TRAIN.csv[159],0.02,4,10,0.37096699999997895,0.12560700000000224,3.194066065588134e-09,2.6716078350421087e-07
Two_Patterns_TRAIN.csv[160],0.02,4,10,0.3406540000000007,0.08643499999999449,6.517504507896203e-10,9.802982716790052e-09
Two_Patterns_TRAIN.csv[161],0.02,4,10,0.356016000000011,0.14335700000000884,3.5753400394314766e-09,3.3456798478805405e-07
Two_Patterns_TRAIN.csv[162],0.02,4,10,0.3575230000000147,0.14527499999999804,5.827532326765036e-09,3.769721889081776e-07
Two_Patterns_TRAIN.csv[163],0.02,4,10,0.3346270000000118,0.1687029999999936,1.000129221616463e-09,5.937537638422186e-08
Two_Patterns_TRAIN.csv[164],0.02,4,10,0.3841889999999921,0.10592100000002347,1.5108545376383484e-09,2.9451356135060837e-08
Two_Patterns_TRAIN.csv[165],0.02,4,10,0.3928410000000042,0.20469900000000507,6.428844944775061e-10,1.5196982355595484e-08
Two_Patterns_TRAIN.csv[166],0.02,4,10,0.35860300000001644,0.12381899999999746,8.515311637739003e-10,1.4845737177954125e-08
Two_Patterns_TRAIN.csv[167],0.02,4,10,0.41836799999998675,0.1320299999999861,2.346341054725133e-09,1.444806773889871e-07
Two_Patterns_TRAIN.csv[168],0.02,4,10,0.4096669999999847,0.1272040000000061,2.3837385875460442e-09,1.740028116368606e-07
Two_Patterns_TRAIN.csv[169],0.02,4,10,0.4009089999999844,0.12290699999999788,4.99635158513737e-09,2.500554892871951e-07
Two_Patterns_TRAIN.csv[170],0.02,4,10,0.4642240000000015,0.1999270000000024,1.0700151779552009e-09,4.1182726728928084e-08
Two_Patterns_TRAIN.csv[171],0.02,4,10,0.34442999999998847,0.15569999999999595,5.153875263994328e-10,1.1091398891621535e-08
Two_Patterns_TRAIN.csv[172],0.02,4,10,0.34666200000000913,0.13574299999999084,9.762755313847558e-10,2.2596141157551504e-08
Two_Patterns_TRAIN.csv[173],0.02,4,10,0.3472950000000026,0.14054699999999798,4.429224447167189e-10,9.238211619325559e-09
Two_Patterns_TRAIN.csv[174],0.02,4,10,0.35978099999999813,0.13814899999999852,1.0545054961918976e-09,1.954140052016246e-08
Two_Patterns_TRAIN.csv[175],0.02,4,10,0.3563599999999951,0.0897910000000195,2.506509564851144e-09,8.305340555665999e-08
Two_Patterns_TRAIN.csv[176],0.02,4,10,0.36164700000000494,0.11253700000000322,2.0240968414768707e-09,1.5498280729223864e-07
Two_Patterns_TRAIN.csv[177],0.02,4,10,0.3693990000000156,0.09674000000001115,1.7693722654007489e-09,9.666752783624322e-08
Two_Patterns_TRAIN.csv[178],0.02,4,10,0.3349529999999845,0.11468900000002691,4.354134626935415e-09,3.011650305688153e-07
Two_Patterns_TRAIN.csv[179],0.02,4,10,0.43324400000000196,0.15175700000000347,2.134538828142645e-09,1.9562312047751135e-07
Two_Patterns_TRAIN.csv[180],0.02,4,10,0.4173080000000198,0.17311200000000326,9.117656694840136e-10,3.021681744976084e-08
Two_Patterns_TRAIN.csv[181],0.02,4,10,0.4001650000000154,0.12381799999999998,1.0214135482369146e-08,1.2102965983101234e-06
Two_Patterns_TRAIN.csv[182],0.02,4,10,0.36616699999999014,0.17218699999997966,6.534029332381787e-10,1.3270484143489976e-08
Two_Patterns_TRAIN.csv[183],0.02,4,10,0.3642949999999985,0.11040700000000925,2.30371102606849e-09,7.980622410337907e-08
Two_Patterns_TRAIN.csv[184],0.02,4,10,0.3518149999999878,0.09720400000000495,9.051641308709213e-10,9.305037458824046e-09
Two_Patterns_TRAIN.csv[185],0.02,4,10,0.3677419999999927,0.14275100000000407,3.6091117485941234e-10,3.665662194580783e-09
Two_Patterns_TRAIN.csv[186],0.02,4,10,0.36469600000000924,0.15132200000002172,9.667067689683601e-10,1.500294102652943e-08
Two_Patterns_TRAIN.csv[187],0.02,4,10,0.3597259999999949,0.14178300000000377,1.1410069712084632e-09,2.4866212867491543e-08
Two_Patterns_TRAIN.csv[188],0.02,4,10,0.4210860000000025,0.1608540000000005,9.226973841002552e-10,1.4436602770551536e-08
Two_Patterns_TRAIN.csv[189],0.02,4,10,0.38023800000001984,0.13957500000000778,1.109313454774534e-08,1.265275032833887e-06
Two_Patterns_TRAIN.csv[190],0.02,4,10,0.4213440000000048,0.12368999999998209,1.699832546988914e-09,7.674771654346295e-08
Two_Patterns_TRAIN.csv[191],0.02,4,10,0.3915529999999876,0.1119719999999802,1.4958522074800398e-09,5.202531968258312e-08
Two_Patterns_TRAIN.csv[192],0.02,4,10,0.3765250000000151,0.151299999999992,7.955755737484988e-10,1.4570128077180999e-08
Two_Patterns_TRAIN.csv[193],0.02,4,10,0.49375700000001643,0.197591999999986,8.148970725365569e-10,9.490563781897907e-09
Two_Patterns_TRAIN.csv[194],0.02,4,10,0.36993400000000065,0.09683499999999867,1.231020007439711e-09,2.440970319875735e-08
Two_Patterns_TRAIN.csv[195],0.02,4,10,0.4856139999999982,0.18921899999998004,1.367936849794338e-09,6.95702138635682e-08
Two_Patterns_TRAIN.csv[196],0.02,4,10,0.48063600000000406,0.22212399999997956,8.392880161107001e-10,1.5881493880810778e-08
Two_Patterns_TRAIN.csv[197],0.02,4,10,0.42414700000000494,0.1371949999999913,2.4312808925789497e-09,1.093358312926256e-07
Two_Patterns_TRAIN.csv[198],0.02,4,10,0.44640699999999356,0.16656399999999394,5.686352568951895e-09,3.746570366070834e-07
Two_Patterns_TRAIN.csv[199],0.02,4,10,0.3592750000000251,0.12597600000000853,1.3190879501606447e-09,3.804344611002245e-08
Two_Patterns_TRAIN.csv[200],0.02,4,10,0.3708609999999908,0.15291500000000724,6.153372632929872e-10,1.0301101417627791e-08
Two_Patterns_TRAIN.csv[201],0.02,4,10,0.3625199999999893,0.1367580000000146,1.9738379636558268e-09,1.3127245497387612e-07
Two_Patterns_TRAIN.csv[202],0.02,4,10,0.43372600000000716,0.11625800000001618,2.051797099186328e-09,1.4783598425428498e-07
Two_Patterns_TRAIN.csv[203],0.02,4,10,0.3485379999999907,0.16216900000000578,1.5996093781032698e-09,9.577303476366423e-08
Two_Patterns_TRAIN.csv[204],0.02,4,10,0.4355589999999836,0.11606199999999944,6.9616006920931086e-09,7.852638948029076e-07
Two_Patterns_TRAIN.csv[205],0.02,4,10,0.35763799999998014,0.11694599999998445,1.1586966215117875e-09,3.218115259951788e-08
Two_Patterns_TRAIN.csv[206],0.02,4,10,0.3312029999999879,0.11195200000000227,2.08755314630181e-09,9.801069649537271e-08
Two_Patterns_TRAIN.csv[207],0.02,4,10,0.33020000000001914,0.10684200000000033,1.0020652272246193e-09,2.5175416744303106e-08
Two_Patterns_TRAIN.csv[208],0.02,4,10,0.3402250000000038,0.11689699999999448,1.6616986331085847e-09,5.7788692563577676e-08
Two_Patterns_TRAIN.csv[209],0.02,4,10,0.34465000000000146,0.1248470000000168,1.8708366297597506e-09,8.10240343213488e-08
Two_Patterns_TRAIN.csv[210],0.02,4,10,0.3472500000000025,0.12031600000000253,9.71049825906173e-10,2.4075965835658756e-08
Two_Patterns_TRAIN.csv[211],0.02,4,10,0.3512139999999988,0.10480699999999388,2.356944597697188e-09,9.262590647185545e-08
Two_Patterns_TRAIN.csv[212],0.02,4,10,0.35178099999998835,0.13846300000000156,3.9463186633649836e-10,8.99307235308464e-09
Two_Patterns_TRAIN.csv[213],0.02,4,10,0.35636299999998755,0.09888200000000325,6.179220933252036e-10,1.0717901301468387e-08
Two_Patterns_TRAIN.csv[214],0.02,4,10,0.40199499999999944,0.14354699999998388,1.2433339311421754e-09,5.9143198399111905e-08
Two_Patterns_TRAIN.csv[215],0.02,4,10,0.4114789999999857,0.173562000000004,1.4460092329399452e-09,3.514792023861912e-08
Two_Patterns_TRAIN.csv[216],0.02,4,10,0.4066630000000089,0.12264600000000314,2.2286479313837336e-09,8.449976599057306e-08
Two_Patterns_TRAIN.csv[217],0.02,4,10,0.42178599999999733,0.200839000000002,1.1381555621258542e-09,4.220487322009956e-08
Two_Patterns_TRAIN.csv[218],0.02,4,10,0.3697879999999998,0.12701400000000262,1.4470996470054209e-09,3.898966243686014e-08
Two_Patterns_TRAIN.csv[219],0.02,4,10,0.33987099999998804,0.14814899999998943,9.13820032399353e-10,1.3771528707580178e-08
Two_Patterns_TRAIN.csv[220],0.02,4,10,0.33537599999999657,0.11537400000000275,8.165631942978418e-10,1.98164985627589e-08
Two_Patterns_TRAIN.csv[221],0.02,4,10,0.3336319999999944,0.12135299999999916,1.0108341420880028e-09,2.5630380051718006e-08
Two_Patterns_TRAIN.csv[222],0.02,4,10,0.33332099999998377,0.1248989999999992,2.60275754591722e-09,7.966830737570584e-08
Two_Patterns_TRAIN.csv[223],0.02,4,10,0.33112799999997833,0.13978099999999927,4.057528983363914e-09,3.139893702636666e-07
Two_Patterns_TRAIN.csv[224],0.02,4,10,0.32945600000002173,0.13027299999998831,1.5830122590611939e-09,1.1141822058037818e-07
Two_Patterns_TRAIN.csv[225],0.02,4,10,0.35001499999998487,0.10116199999998798,3.8066913459575344e-07,4.827730483899519e-05
Two_Patterns_TRAIN.csv[226],0.02,4,10,0.3320899999999938,0.13496000000000663,2.2987365562856135e-09,1.643124031190109e-07
Two_Patterns_TRAIN.csv[227],0.02,4,10,0.4605969999999786,0.17483400000000415,1.1643199873553887e-09,1.7146796986896248e-08
Two_Patterns_TRAIN.csv[228],0.02,4,10,0.3514250000000061,0.12487100000001305,9.972176128138334e-10,1.933381113195604e-08
Two_Patterns_TRAIN.csv[229],0.02,4,10,0.34635900000000674,0.13912999999999442,1.9396882037177072e-09,6.344850438170296e-08
Two_Patterns_TRAIN.csv[230],0.02,4,10,0.3344189999999969,0.10574399999998718,4.56796384430281e-09,4.866605136555723e-07
Two_Patterns_TRAIN.csv[231],0.02,4,10,0.33643200000000206,0.09918899999999553,2.0639233072233177e-09,7.068259893043743e-08
Two_Patterns_TRAIN.csv[232],0.02,4,10,0.3326680000000124,0.1327620000000138,8.749368606829739e-10,2.2368443744829116e-08
Two_Patterns_TRAIN.csv[233],0.02,4,10,0.3366669999999772,0.1012219999999786,7.47060646316121e-10,1.0524608199489655e-08
Two_Patterns_TRAIN.csv[234],0.02,4,10,0.33100200000001223,0.09782100000001037,5.392699929585275e-10,1.121859138682213e-08
Two_Patterns_TRAIN.csv[235],0.02,4,10,0.3295180000000073,0.11597699999998667,4.3927277690918274e-09,2.167002020079283e-07
Two_Patterns_TRAIN.csv[236],0.02,4,10,0.3285749999999723,0.10059100000000853,1.764798631191232e-09,5.91970979214715e-08
Two_Patterns_TRAIN.csv[237],0.02,4,10,0.3295969999999784,0.1373389999999972,1.005028767267881e-09,1.671289252183496e-08
Two_Patterns_TRAIN.csv[238],0.02,4,10,0.34723500000001195,0.09784400000000915,1.2284632325580007e-09,5.101401401414571e-08
Two_Patterns_TRAIN.csv[239],0.02,4,10,0.34501900000000774,0.10197200000001772,3.402298388544988e-09,2.41208648294876e-07
Two_Patterns_TRAIN.csv[240],0.02,4,10,0.3364469999999926,0.12439099999997438,1.306205409751993e-08,1.5881266208817324e-06
Two_Patterns_TRAIN.csv[241],0.02,4,10,0.33216999999999075,0.10258699999999976,2.196999217426882e-09,1.0136733126045589e-07
Two_Patterns_TRAIN.csv[242],0.02,4,10,0.33096100000000206,0.09205099999999788,4.109610518176107e-09,1.4807967683683645e-07
Two_Patterns_TRAIN.csv[243],0.02,4,10,0.33198300000000813,0.10046199999999317,8.177873810482485e-10,2.9051539289998974e-08
Two_Patterns_TRAIN.csv[244],0.02,4,10,0.3345999999999947,0.1215349999999944,6.964998977740752e-10,2.220395261264407e-08
Two_Patterns_TRAIN.csv[245],0.02,4,10,0.3276520000000005,0.09274699999997438,1.150065514549849e-09,2.5417125381422336e-08
Two_Patterns_TRAIN.csv[246],0.02,4,10,0.33363299999999185,0.10223499999997898,4.9279611515201424e-09,3.6703820720921766e-07
Two_Patterns_TRAIN.csv[247],0.02,4,10,0.34036599999998884,0.1139609999999891,9.320705315493982e-10,3.9160816595445544e-08
Two_Patterns_TRAIN.csv[248],0.02,4,10,0.326406999999989,0.09380400000000577,1.0335886888213763e-09,2.568315486416681e-08
Two_Patterns_TRAIN.csv[249],0.02,4,10,0.43028900000001613,0.179191000000003,6.861520749678632e-10,3.454232852054942e-08
Two_Patterns_TRAIN.csv[250],0.02,4,10,0.3672870000000046,0.11631199999999353,6.015046490537792e-10,2.8657255140089464e-08
Two_Patterns_TRAIN.csv[251],0.02,4,10,0.3328480000000127,0.11403300000000627,2.9160285259752938e-09,2.3075007851271422e-07
Two_Patterns_TRAIN.csv[252],0.02,4,10,0.34543800000000147,0.15537199999999984,3.580950351256136e-09,1.9861015263322637e-07
Two_Patterns_TRAIN.csv[253],0.02,4,10,0.35336800000001745,0.14779899999999202,9.775946202116768e-10,2.138458765958887e-08
Two_Patterns_TRAIN.csv[254],0.02,4,10,0.4210390000000075,0.13943599999998924,8.918838480556895e-10,3.099674540654369e-08
Two_Patterns_TRAIN.csv[255],0.02,4,10,0.4803890000000024,0.16458299999999326,7.841932001370544e-10,1.3586693771818815e-08
Two_Patterns_TRAIN.csv[256],0.02,4,10,0.5181139999999687,0.16707700000000614,6.072176787500089e-10,2.962618661628818e-08
Two_Patterns_TRAIN.csv[257],0.02,4,10,0.3452240000000302,0.10702499999996462,1.0084653209818904e-09,2.0372511232061504e-08
Two_Patterns_TRAIN.csv[258],0.02,4,10,0.33051899999998113,0.09608699999995451,1.2378013744604276e-09,2.6493553127665152e-08
Two_Patterns_TRAIN.csv[259],0.02,4,10,0.4743780000000015,0.11210500000004231,9.220108340224099e-10,1.6841450163669665e-08
Two_Patterns_TRAIN.csv[260],0.02,4,10,0.36751700000002074,0.1172950000000128,6.79231583398175e-09,6.849114688327612e-07
Two_Patterns_TRAIN.csv[261],0.02,4,10,0.43796499999996286,0.2065979999999854,2.824493118991315e-09,1.9991391343407686e-07
Two_Patterns_TRAIN.csv[262],0.02,4,10,0.3521369999999706,0.1269619999999918,1.676631572999258e-09,5.3594917501075516e-08
Two_Patterns_TRAIN.csv[263],0.02,4,10,0.3401300000000447,0.10710000000000264,1.0855981855428045e-09,2.286149829916168e-08
Two_Patterns_TRAIN.csv[264],0.02,4,10,0.33686099999999897,0.09512899999998581,2.089250944155625e-09,5.578296151277813e-08
Two_Patterns_TRAIN.csv[265],0.02,4,10,0.33235899999999674,0.13132699999999886,5.217153793172834e-10,3.2450714989848445e-08
Two_Patterns_TRAIN.csv[266],0.02,4,10,0.33152999999998656,0.14430800000002364,2.183625359050262e-09,1.1869557989002511e-07
Two_Patterns_TRAIN.csv[267],0.02,4,10,0.33649900000000343,0.09879399999999805,1.026715516959182e-09,2.2015694621767614e-08
Two_Patterns_TRAIN.csv[268],0.02,4,10,0.3301480000000083,0.10613799999998719,2.0775289478608055e-09,5.9195776022563314e-08
Two_Patterns_TRAIN.csv[269],0.02,4,10,0.3348530000000096,0.15414399999997386,7.900413339277639e-10,1.982924993224841e-08
Two_Patterns_TRAIN.csv[270],0.02,4,10,0.3498409999999694,0.0977839999999901,1.5048639971160676e-09,6.088030609156775e-08
Two_Patterns_TRAIN.csv[271],0.02,4,10,0.3337039999999547,0.10967299999998659,1.731826305312186e-09,6.931642160521199e-08
Two_Patterns_TRAIN.csv[272],0.02,4,10,0.32905099999999265,0.083233000000007,1.4477989500584961e-09,7.203918274544005e-08
Two_Patterns_TRAIN.csv[273],0.02,4,10,0.3248989999999594,0.09070500000001402,1.1100890178010146e-09,2.6007955595829742e-08
Two_Patterns_TRAIN.csv[274],0.02,4,10,0.33171900000002097,0.08893900000003896,1.0664553725380127e-09,4.8780776788016416e-08
Two_Patterns_TRAIN.csv[275],0.02,4,10,0.33752800000002026,0.09732099999996535,2.1506556735881784e-09,1.604779822947393e-07
Two_Patterns_TRAIN.csv[276],0.02,4,10,0.331512000000032,0.10815100000002076,5.810259222225845e-10,1.4980016096776298e-08
Two_Patterns_TRAIN.csv[277],0.02,4,10,0.459130000000016,0.11071500000002743,1.5024721263220895e-09,3.816937732437194e-08
Two_Patterns_TRAIN.csv[278],0.02,4,10,0.4521010000000274,0.13665200000002642,1.9624129245024647e-09,7.432742046315645e-08
Two_Patterns_TRAIN.csv[279],0.02,4,10,0.47782600000005004,0.1902340000000322,5.820058052377848e-10,2.3410888002279023e-08
Two_Patterns_TRAIN.csv[280],0.02,4,10,0.34196200000002364,0.14230500000002166,9.681260421154309e-10,1.5635399525647387e-08
Two_Patterns_TRAIN.csv[281],0.02,4,10,0.35266999999998916,0.09318400000000793,2.0993373780506424e-09,5.689501086430552e-08
Two_Patterns_TRAIN.csv[282],0.02,4,10,0.3411149999999452,0.1074649999999906,2.391436350364444e-09,1.3422420983818359e-07
Two_Patterns_TRAIN.csv[283],0.02,4,10,0.3414130000000455,0.12270599999999376,1.0502862945500516e-09,2.526977474535427e-08
Two_Patterns_TRAIN.csv[284],0.02,4,10,0.39903000000003885,0.13693100000000413,2.1311321373331117e-09,1.3449606375974197e-07
Two_Patterns_TRAIN.csv[285],0.02,4,10,0.45796699999999646,0.14787400000000162,1.3483029762768181e-09,3.7366497445009685e-08
Two_Patterns_TRAIN.csv[286],0.02,4,10,0.37390400000003865,0.10162600000001021,7.374405156763095e-10,2.7035607057025205e-08
Two_Patterns_TRAIN.csv[287],0.02,4,10,0.35551800000001776,0.14272499999998445,8.436338766631622e-10,2.9647995867622806e-08
Two_Patterns_TRAIN.csv[288],0.02,4,10,0.3548250000000053,0.10598000000004504,2.568604975547692e-09,1.7542807080697966e-07
Two_Patterns_TRAIN.csv[289],0.02,4,10,0.3506940000000327,0.10960200000005216,1.781929708032468e-09,5.721357230088429e-08
Two_Patterns_TRAIN.csv[290],0.02,4,10,0.3391870000000381,0.08739300000002004,7.744816032993684e-10,2.0164607847770567e-08
Two_Patterns_TRAIN.csv[291],0.02,4,10,0.32936999999998307,0.10427100000003975,5.876551785910442e-10,1.0953054518292166e-08
Two_Patterns_TRAIN.csv[292],0.02,4,10,0.3276100000000497,0.12191100000001143,1.2635001521913279e-09,3.008991994301691e-08
Two_Patterns_TRAIN.csv[293],0.02,4,10,0.33511500000003025,0.1317990000000009,1.3165895265800535e-09,3.9297257474154516e-08
Two_Patterns_TRAIN.csv[294],0.02,4,10,0.3325710000000299,0.10311799999999494,1.281825342046097e-09,7.957663363507803e-08
Two_Patterns_TRAIN.csv[295],0.02,4,10,0.3357610000000477,0.10164100000002918,7.074958132414986e-10,1.3185561514784732e-08
Two_Patterns_TRAIN.csv[296],0.02,4,10,0.3342969999999923,0.14153500000003305,1.0975154555327627e-09,2.474083805406631e-08
Two_Patterns_TRAIN.csv[297],0.02,4,10,0.32670300000000907,0.1115509999999631,1.4344448210520733e-09,3.8291014012464685e-08
Two_Patterns_TRAIN.csv[298],0.02,4,10,0.4226189999999974,0.18157099999996262,1.1662807147166207e-08,1.222232108721946e-06
Two_Patterns_TRAIN.csv[299],0.02,4,10,0.34003799999999273,0.09197500000004766,1.4420346325305409e-09,3.4563408958609786e-08
Two_Patterns_TRAIN.csv[300],0.02,4,10,0.3526239999999916,0.11216400000000704,5.134860998173389e-09,5.254818773912052e-07
Two_Patterns_TRAIN.csv[301],0.02,4,10,0.33878500000002987,0.1410359999999855,2.444583729470377e-09,1.013938202899985e-07
Two_Patterns_TRAIN.csv[302],0.02,4,10,0.46402499999999236,0.10608200000001489,1.6915695118768042e-09,4.130399909299422e-08
Two_Patterns_TRAIN.csv[303],0.02,4,10,0.3654200000000287,0.11008900000001631,2.3575717409408357e-09,1.0002204034056666e-07
Two_Patterns_TRAIN.csv[304],0.02,4,10,0.35799300000002177,0.1298959999999738,1.0624171009133702e-09,2.4790314994109048e-08
Two_Patterns_TRAIN.csv[305],0.02,4,10,0.3539599999999723,0.10316299999999501,8.13755422830517e-10,4.0723643120281104e-08
Two_Patterns_TRAIN.csv[306],0.02,4,10,0.3748679999999922,0.14733699999999317,2.1288713169729805e-09,9.186452898673252e-08
Two_Patterns_TRAIN.csv[307],0.02,4,10,0.3554979999999546,0.12853000000001202,4.625911311736355e-09,4.4090481162727715e-07
Two_Patterns_TRAIN.csv[308],0.02,4,10,0.3514380000000301,0.08837500000004184,1.4973252027462494e-08,1.212785965834849e-06
Two_Patterns_TRAIN.csv[309],0.02,4,10,0.3560319999999706,0.15859499999999116,7.565247372127856e-10,1.514436343239825e-08
Two_Patterns_TRAIN.csv[310],0.02,4,10,0.4237990000000309,0.14292699999998604,4.4342973645473565e-09,2.677128374424704e-07
Two_Patterns_TRAIN.csv[311],0.02,4,10,0.4170740000000137,0.14652699999999186,1.093722773955946e-09,2.4318492158373857e-08
Two_Patterns_TRAIN.csv[312],0.02,4,10,0.3488609999999994,0.12818999999996095,7.252000746582479e-10,2.4851438844132937e-08
Two_Patterns_TRAIN.csv[313],0.02,4,10,0.34414499999996906,0.10434699999996155,1.0983212166226646e-09,3.663434236904375e-08
Two_Patterns_TRAIN.csv[314],0.02,4,10,0.38939999999996644,0.13866100000001325,1.8262910730501622e-09,5.714477475822724e-08
Two_Patterns_TRAIN.csv[315],0.02,4,10,0.3593450000000189,0.09758799999997336,1.3583845850415913e-09,1.784940705162245e-08
Two_Patterns_TRAIN.csv[316],0.02,4,10,0.4124680000000467,0.12279599999999391,1.3973748998270866e-09,5.377233738743299e-08
Two_Patterns_TRAIN.csv[317],0.02,4,10,0.4028119999999831,0.17504200000001902,8.439436543719387e-10,1.263750830663421e-08
Two_Patterns_TRAIN.csv[318],0.02,4,10,0.392879999999991,0.14078899999998384,1.0837934387346727e-08,1.2391128447676602e-06
Two_Patterns_TRAIN.csv[319],0.02,4,10,0.4270089999999982,0.14865999999994983,2.0783394789699755e-09,4.0202131492890474e-08
Two_Patterns_TRAIN.csv[320],0.02,4,10,0.39868300000000545,0.10593899999997802,1.085016372548761e-09,2.4392090958822688e-08
Two_Patterns_TRAIN.csv[321],0.02,4,10,0.3615249999999719,0.08979299999998602,8.007585504222739e-10,2.2385409269035084e-08
Two_Patterns_TRAIN.csv[322],0.02,4,10,0.3564920000000029,0.09758099999999104,1.8474263414847186e-09,1.6253898903999598e-07
Two_Patterns_TRAIN.csv[323],0.02,4,10,0.34537299999999505,0.10651699999999664,1.581956984269246e-09,6.328433417191405e-08
Two_Patterns_TRAIN.csv[324],0.02,4,10,0.3377509999999688,0.11012099999999236,1.5493768720089964e-08,1.901334071050953e-06
Two_Patterns_TRAIN.csv[325],0.02,4,10,0.329242000000022,0.11708899999996447,1.3762981156494322e-09,5.910223189649582e-08
Two_Patterns_TRAIN.csv[326],0.02,4,10,0.3307689999999752,0.10075199999999995,5.124049170090209e-10,1.6966453724099267e-08
Two_Patterns_TRAIN.csv[327],0.02,4,10,0.35059000000001106,0.09704600000003438,1.1453305573380416e-09,1.688891968927428e-08
Two_Patterns_TRAIN.csv[328],0.02,4,10,0.33604800000000523,0.12588499999998248,7.3874999218482396e-09,3.88078453954896e-07
Two_Patterns_TRAIN.csv[329],0.02,4,10,0.41867100000001756,0.1305070000000228,1.5483185184957955e-09,5.951426727413781e-08
Two_Patterns_TRAIN.csv[330],0.02,4,10,0.3557550000000447,0.1308400000000347,6.354663680775726e-10,1.2184025832595939e-08
Two_Patterns_TRAIN.csv[331],0.02,4,10,0.42191600000001017,0.15592800000001716,1.246034278340079e-09,2.281311395691092e-08
Two_Patterns_TRAIN.csv[332],0.02,4,10,0.3876339999999914,0.12943999999998823,0.00010925152601059261,0.010097166215384694
Two_Patterns_TRAIN.csv[333],0.02,4,10,0.3597429999999804,0.11409400000002279,7.450797095385517e-10,8.867261687552348e-09
Two_Patterns_TRAIN.csv[334],0.02,4,10,0.39377099999995835,0.11565999999999121,1.4374484036656727e-09,6.116465715950514e-08
Two_Patterns_TRAIN.csv[335],0.02,4,10,0.3499570000000176,0.12323300000002746,5.969879399292828e-09,5.717840577456155e-07
Two_Patterns_TRAIN.csv[336],0.02,4,10,0.36204200000003084,0.09280499999999847,1.8009084421306475e-09,5.33112315356242e-08
Two_Patterns_TRAIN.csv[337],0.02,4,10,0.346463999999969,0.10414000000002943,2.7026568287315057e-09,1.5501032110388016e-07
Two_Patterns_TRAIN.csv[338],0.02,4,10,0.3395370000000071,0.14487499999995634,1.822400524768883e-09,4.940528308148524e-08
Two_Patterns_TRAIN.csv[339],0.02,4,10,0.3526200000000017,0.12877500000001874,6.253224893943468e-10,1.4117059532904536e-08
Two_Patterns_TRAIN.csv[340],0.02,4,10,0.3369000000000142,0.15520900000001348,3.2316263898299873e-09,2.192307772049876e-07
Two_Patterns_TRAIN.csv[341],0.02,4,10,0.3361590000000092,0.15294000000000096,7.223556446091029e-10,2.013997017451677e-08
Two_Patterns_TRAIN.csv[342],0.02,4,10,0.33446700000001783,0.09701000000001159,1.3475868608513032e-09,1.006182549043551e-07
Two_Patterns_TRAIN.csv[343],0.02,4,10,0.32995699999997896,0.11816399999997884,4.6206138021768214e-10,2.0533613418391116e-08
Two_Patterns_TRAIN.csv[344],0.02,4,10,0.3361889999999903,0.1481640000000084,1.4466889795259191e-09,2.5051930648079015e-08
Two_Patterns_TRAIN.csv[345],0.02,4,10,0.3308579999999779,0.11316900000002761,5.633629957270467e-10,1.0753706289785528e-08
Two_Patterns_TRAIN.csv[346],0.02,4,10,0.3333319999999844,0.1103650000000016,9.808761121217686e-10,6.857910551243993e-08
Two_Patterns_TRAIN.csv[347],0.02,4,10,0.34316100000000915,0.10799099999996997,1.7600683405002527e-09,6.959308812806304e-08
Two_Patterns_TRAIN.csv[348],0.02,4,10,0.3302669999999921,0.09590900000000602,2.557758698800992e-09,1.491229804129782e-07
Two_Patterns_TRAIN.csv[349],0.02,4,10,0.3345790000000193,0.11627200000003768,8.62825594231145e-10,1.8157739632474495e-08
Two_Patterns_TRAIN.csv[350],0.02,4,10,0.328392000000008,0.11089800000002015,1.4091055123821782e-09,3.5401813378590255e-08
Two_Patterns_TRAIN.csv[351],0.02,4,10,0.3239000000000374,0.10126100000002225,1.1796591284129846e-09,3.4559647215121225e-08
Two_Patterns_TRAIN.csv[352],0.02,4,10,0.32778500000000577,0.12471999999996797,1.0500157296633251e-09,5.2174933494438394e-08
Two_Patterns_TRAIN.csv[353],0.02,4,10,0.3295880000000011,0.09910300000001371,1.529465798805962e-09,5.8238888081109784e-08
Two_Patterns_TRAIN.csv[354],0.02,4,10,0.33008899999998675,0.14177000000000817,1.631972946197233e-09,2.4468683121945044e-08
Two_Patterns_TRAIN.csv[355],0.02,4,10,0.32918200000000297,0.0984109999999987,1.0476330185550565e-09,3.396409065002209e-08
Two_Patterns_TRAIN.csv[356],0.02,4,10,0.3285409999999729,0.08146099999999024,1.04714647511904e-09,2.2071508829498276e-08
Two_Patterns_TRAIN.csv[357],0.02,4,10,0.3331590000000233,0.1254509999999982,5.471493279320058e-10,1.3118500558604556e-08
Two_Patterns_TRAIN.csv[358],0.02,4,10,0.327967000000001,0.09625399999998763,1.939549655353025e-09,6.746107479119279e-08
Two_Patterns_TRAIN.csv[359],0.02,4,10,0.3316059999999652,0.10103299999997262,7.517162565147926e-10,2.3203860868753015e-08
Two_Patterns_TRAIN.csv[360],0.02,4,10,0.36519500000002836,0.1551189999999565,3.106881713224313e-09,3.1285084375438045e-07
Two_Patterns_TRAIN.csv[361],0.02,4,10,0.327886000000035,0.16500100000001794,1.6631112117250184e-09,4.44310698367141e-08
Two_Patterns_TRAIN.csv[362],0.02,4,10,0.32743700000003173,0.12426699999997481,1.088148020591621e-09,4.006269388072427e-08
