data_source,threshold,min_num,run_times,csi_time,my_method_time,mean_error,max_error,linear,curve
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[31],0.01,4,10,3.5500000000029104,2.25,4.437823641980111e-09,1.0899036448884664e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[32],0.01,4,10,3.610000000000582,2.1000000000058208,1.877936959711885e-08,5.849643113273659e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[33],0.01,4,10,3.5099999999947613,2.1000000000058208,1.565097265026755e-08,2.6184871381101996e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[34],0.01,4,10,3.459999999991851,2.070000000006985,2.8893743237414843e-08,2.9507638494838966e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[35],0.01,4,10,3.470000000001164,2.4799999999959255,1.6102545147647156e-08,2.746615140166637e-06,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[36],0.01,4,10,3.5099999999947613,2.1000000000058208,4.004607734063339e-09,3.413183508951301e-08,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[37],0.01,4,10,3.470000000001164,2.039999999993597,7.528754681231683e-09,5.490207848288721e-07,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[38],0.01,4,10,3.4799999999959255,2.0800000000017462,1.1864486024509556e-08,7.811615962211419e-07,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[39],0.01,4,10,3.5200000000040745,1.9600000000064028,7.581186332874348e-09,1.918399471647207e-07,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[40],0.01,4,10,3.5200000000040745,2.389999999999418,6.8553273073960494e-09,4.2468014507073753e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[41],0.01,4,10,3.5500000000029104,2.210000000006403,5.92293003967734e-09,1.7482405008303443e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[42],0.01,4,10,3.5099999999947613,2.070000000006985,1.6111052139804516e-08,7.256216005428332e-07,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[43],0.01,4,10,3.5099999999947613,2.1499999999941792,1.3894103931675969e-08,1.9514397234419626e-06,2,1
